Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Rosalina	4	7.1011%	5	15	16.6262903	19	20	2.8875216	40	99	113.0942671	126.3162317	201	19.7857855	0	26.3581475	45.5389306	61	181	24.8691661	0	2	3.3576277	4	10	1.6285922	1.86281	
Shy Guy	0	6.26905%	1	1	1	1	1	0	28	60	64.7276063	68	80	7.0173251	0	33	48.2938085	62	168	21.4000443	0	1	1.9537649	3	8	1.1778029	2.6232364	
Shy Guy	1	30.6728%	3	4	7.8917364	11.9996119	20	4.5556318	31	72	80.1270344	88	112	11.0922076	0	34.4333907	51.9805952	67.1026203	179	23.8908928	0	1	1.8158808	3	9	1.286778	2.7305332	
Shy Guy	2	33.93335%	5	10	13.1707836	17	20	4.1207248	44	84	93.3958701	103	135	13.0279676	0	29.0345491	46.7044692	61.1225857	178	23.2133849	0	1	2.2328491	3	9	1.4214885	2.4799836	
Shy Guy	3	18.2685%	6	13	15.3596162	18	20	3.4369324	49	96	106.0619673	116	155	14.400877	0	24	40.9229384	54.4626457	174	22.0828078	0	2	2.7372225	4	10	1.5047411	2.1998166	
Shy Guy	4	10.8563%	7	14	16.4974899	19	20	2.8830418	59	109	120.0305491	131	171	15.9895151	0	19	34.7159345	46.9983748	157	20.4702769	0	2	3.2651548	4	10	1.5489735	1.9402236	
Waluigi	0	17.0664%	1	1	1	1	1	0	21	61	68.7336697	76	114	11.00331	0	27	42.1020602	55	165	20.4484697	0	1	1.3915735	2	8	1.117978	3.1189823	
Waluigi	1	29.49335%	2	4	8.3064729	12	20	5.1347454	26	73	82.9375741	93	143	14.0763516	0	25	39.932617	52.9942104	162	20.2711142	0	1	1.7801538	3	10	1.2687592	2.8678278	
Waluigi	2	28.05105%	3	9	12.5170784	16	20	4.5558818	30	86	96.9493174	108	165	16.0518972	0	21	35.1936042	47	149	19.2876154	0	1	2.2099244	3	10	1.378117	2.6137667	
Waluigi	3	16.3538%	4	12	14.841986	18	20	3.8209761	36	98.1505106	110.5603866	122.7881013	187	17.495952	0	17	30.6500049	41	153	17.9294054	0	2	2.6301716	4	12	1.4460723	2.3786154	
Waluigi	4	9.0354%	5	14	16.2743155	19	20	3.1350194	52	114	127.7276269	141	204	19.4157975	0	14	25.5206521	34	141	15.8939058	0	2	3.1027957	4	10	1.4866102	2.1342774	
Wario	0	7.10315%	1	1	1	1	1	0	18	66	75.220191	84	120	13.1532044	0	25.88307	42.4710445	56.9978085	166	22.2762998	0	0	1.4216298	2	8	1.2672751	3.0649782	
Wario	1	23.51175%	1	1	3.8237007	4	20	4.3123751	30	90	101.0626963	113	153	16.5491606	0	21	34.2621243	45	145	18.1267878	0	1	2.1812455	3	10	1.3429588	2.6169639	
Wario	2	29.2572%	3	5.9400714	10.0343453	14	20	5.0557428	30	103.5263508	115.3667388	128	179	17.9025706	0	17	29.1394392	39	148	16.4763089	0	2	2.5572628	3	10	1.4153522	2.4239914	
Wario	3	22.8802%	4	9.9135152	13.1059786	17	20	4.5248744	39	116.8430936	129.5230942	143	203	19.2548872	0	14	25.4194522	34	129	15.0796576	0	2	2.8898261	4	11	1.4654417	2.2575546	
Wario	4	17.2477%	5	13	15.3020606	18	20	3.6256693	59	135	149.4566406	164	224	20.80222	0	12	21.4919381	28.9982231	128	13.2571521	0	2	3.2751323	4	12	1.5036109	2.0704094	
Yoshi	0	17.49545%	1	1	1	1	1	0	17	55	62.2378418	69	110	10.5507951	0	34	49.3032846	63	154	20.8693673	0	0	1.3217465	2	7	1.086476	3.1315285	
Yoshi	1	29.30575%	2	4	8.4443428	12	20	5.1141082	23	66	75.9659657	85	134	13.7161005	0	30	45.7354768	59.9240287	155	21.0769134	0	1	1.6830997	2	9	1.2347331	2.9084036	
Yoshi	2	28.29895%	3	9	12.5853309	16	20	4.5408972	29	79	89.820663	100.9981264	160	15.7491067	0	25	40.8380523	54	158	20.510445	0	1	2.11199	3	9	1.3591792	2.6523387	
Yoshi	3	16.1422%	4	12	14.9983916	18	20	3.7271007	35	92	103.7934544	115.5620451	182	17.235263	0	21	35.6119271	47.9941507	146	19.4263542	0	2	2.5562718	3.1408326	10	1.4356197	2.4047497	
Yoshi	4	8.75765%	5	14	16.3934446	19	20	3.0426221	40	107	120.6037521	133.9955081	195	19.1762482	0	16	29.4247943	40	145	17.5513187	0	2	3.0712805	4	11	1.4796604	2.1415619	
