Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Mario	2	30.18906%	3	8	11.7920399	15.9998145	20	4.7368004	48	88.9974776	98.9028045	108.9990579	156	14.1952747	6	44.9983546	59.3158257	69.999972	210	20.4990857	0	2	3.1485452	4	12	1.6930385	2.418596	
Mario	3	19.3012%	4	11.8031259	14.4475636	18	20	3.9668642	55	101.9998445	113.2594087	124	181	15.8883054	6	42.996771	57.38051	68.2038419	198	20.4214305	0	2.9968101	3.8274377	5	14	1.8106424	2.1088627	
Mario	4	12.32112%	5	14	15.941817	19	20	3.3106937	65	117.553562	130.160711	142.8828208	199	18.0072515	3	40	55.0046083	65.9952051	198	20.4067631	0	3	4.5831726	6	14	1.8547393	1.8009467	
Monty Mole	0	15.15258%	1	1	1	1	1	0	23	59	65.1117064	71	104	8.9240844	8	42.6253271	57.2152016	67.999684	199	20.4651613	0	1	2.0302272	3	9	1.3247232	2.9738592	
Monty Mole	1	27.67182%	1	3	7.4552664	11	20	5.351467	25	70.999839	80.1234194	89	132	12.9309786	7	44.9994005	59.7780204	70.9977675	199	20.7712254	0	1	2.4618699	3	11	1.4963013	2.7557436	
Monty Mole	2	28.5979%	3	8	12.0755455	16	20	4.6949317	36	84	95.1893363	105.9963491	158	15.3375114	5	44.72418	59.3242819	70.3316703	206	20.6585048	0	2	3.0321135	4	13	1.6766003	2.4794184	
Monty Mole	3	17.67506%	4	12	14.5327805	18	20	3.9467996	44	97.3650238	109.4062244	120.9995645	179	16.9710878	5	43.0316665	58.0466397	68.9964629	201	20.5329962	0	2	3.7063908	5	13	1.8064706	2.1661731	
Monty Mole	4	10.90264%	5	14	16.0303229	19	20	3.2736317	53	113.9688693	126.8622847	139.9780245	200	19.0411064	3	41.6373715	56.1455684	66.9978821	196	20.3939725	0	3	4.5028158	6	14	1.8700876	1.837144	
Normal Dice	0	9.5113%	1	1	1	1	1	0	37	64.9961166	69.9460978	75	104	7.5732809	9	47.2484486	62.0679865	72.9916308	199	20.5544022	0	1	2.2050109	3	10	1.3704882	2.8595502	
Normal Dice	1	27.88722%	1	3	6.9636805	10	20	5.0793394	39	75.9997505	84.5258287	92.9992328	131	11.8432699	5	45.4880593	60.1285736	70.9983808	204	20.5690477	0	1	2.5920353	3.9999895	12	1.5259249	2.6897855	
Normal Dice	2	30.59608%	3	8	11.9005535	16	20	4.6716682	46	88.9996277	98.9590732	108.9988518	160	14.2866645	6	43.9997164	58.3101646	69.013567	202	20.4364282	0	2	3.1521339	4	13	1.6920559	2.4240916	
Normal Dice	3	19.69126%	4	11.9978817	14.4687728	18	20	3.9502921	55	101.4360661	112.7634016	123.9949193	184	16.0497745	6	41.9998737	56.5156379	67.4215362	196	20.3678837	0	2.9995975	3.8057006	5	13	1.8065562	2.1250809	
Normal Dice	4	12.31414%	5	14	16.0004304	19	20	3.2763136	59	116.9983215	129.8429188	142.5418794	203	18.2795234	3	39.7137216	54.1135703	64.9985428	192	20.2902016	0	3	4.5655044	6	15	1.8518206	1.8107493	
Pom Pom	0	23.5921%	1	1	1	1	1	0	21	58	66.1318001	73.1763172	127	10.8096567	5	40.0323053	54.8502219	65.4711177	207	20.4148812	0	1	1.993898	3	10	1.3267276	3.0115691	
Pom Pom	1	28.75448%	2	3	9.0065177	14	20	5.8063872	27	67.9982453	77.2552736	86	148	13.5195716	6	42	56.6906868	67.6828006	194	20.5785528	0	1	2.3713536	3	11	1.4690191	2.819144	
Pom Pom	2	25.701%	3	8	12.3668396	17	20	4.9675132	35	79.9998058	92.1501109	103.8140034	170	16.6395791	6	42.9981827	57.6835532	68.9941027	208	20.7458041	0	2	2.9072939	4	12	1.6485499	2.5519614	
Pom Pom	3	13.6215%	4	12	14.7404751	18	20	3.8997575	44	96.98722	109.1966582	121.8777433	186	17.9927914	6	42	56.9006101	67.9954881	202	20.6408688	0	2	3.6429483	5	13	1.7943033	2.199978	
Pom Pom	4	8.33092%	5	14	16.0553552	19	20	3.2347596	55	113.9949166	126.8679642	139.9970833	207	19.136474	6	39.9999256	54.5739246	65.8021221	188	20.4815732	0	3	4.3994445	6	14	1.8344011	1.8727992	
Peach	0	10.1593%	1	1	1	1	1	0	24	60	65.2035632	71.052357	98	8.476618	4	39.9985563	54.4366009	65.698925	204	20.502397	0	1	1.9773173	3	10	1.3154557	2.9909009	
Peach	1	25.52886%	1	2	6.1080319	8.9999813	20	5.0370441	28	72.9999263	82.1902043	91.8729182	132	12.9614018	3	41.7794095	56.2609776	67.115321	207	20.5814653	0	1	2.4990078	3	13	1.5078593	2.7449671	
Peach	2	30.41454%	3	7.0943577	11.4760333	15	20	4.6956778	35	87.1980499	97.5932577	107.9992064	154	14.8220155	3	40.9997542	55.6008639	66.781617	214	20.4882956	0	2	3.0732387	4	12	1.6841469	2.4680485	
Peach	3	20.23224%	4	11	14.2632493	18	20	3.9707744	45	100.7828728	111.6599289	122.9235665	181	16.0427779	3	39.431126	54.0543934	64.998645	208	20.372527	0	2	3.7343309	5	13	1.8000125	2.1614779	
Peach	4	13.66506%	5	13.9970337	15.860308	19	20	3.3028038	56	115.9949046	128.0023666	140.0936588	205	17.864036	3	37.742466	52.1544625	62.9976521	193	20.2985353	0	3	4.4645702	6	14	1.8489278	1.853817	
Rosalina	0	24.67%	1	1	1	1	1	0	8	46	54.9007134	63	116	12.3324763	12	46.4524836	61.180938	71.9927936	202	20.3704281	0	1	1.8838735	3	10	1.2851539	3.020497	
Rosalina	1	27.7716%	2	4	8.8049606	12.9021117	20	5.1618354	10	57.9996951	68.5681214	78.6725149	140	15.03341	10	50.0372728	65.4326528	76.9814583	208	21.1180923	0	1	2.3038212	3	11	1.4494477	2.8005956	
