Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Shy Guy	0	81.24386%	1	1	1	1	1	0	24	63.9964644	66.419819	72	80	6.6965086	6	24	32.1401492	37.6700455	143	13.9589279	0	1	1.6023461	2	10	1.2166887	2.7874734	
Shy Guy	1	13.59696%	8	11	13.8494136	16.6572863	20	3.3574261	36	70	75.8218514	82	103	8.8405497	6	26.9942678	36.8294075	43.9941554	151	15.1938561	0	2	2.5834745	3	10	1.3274227	2.2935862	
Shy Guy	2	4.5246%	11	14	16.2850608	18.1467049	20	2.5923949	42	78	84.7993944	92	117	10.2082071	6	21.2453653	31.6322504	37.9725678	123	14.3609925	0	2	2.7393582	4	12	1.465063	2.2420855	
Shy Guy	3	0.58844%	13	17	17.937502	19.8546211	20	1.8516736	58	86	93.7436272	101	126	10.4300454	6	20	29.6566855	36	114	14.34886	0	2	2.9583645	4	10	1.5014777	2.1204541	
Shy Guy	4	0.04614%	15	18	18.7672302	20	20	1.2796975	70	95	102.4091894	109.1157025	129	10.4125088	6	18	27.6549632	32.9235537	95	13.5826285	0	2	3.0385782	4	10	1.4870582	2.0437798	
Waluigi	0	62.0739%	1	1	1	1	1	0	11	62	69.6833055	77	120	10.9234295	0	27	36.4049222	42	141	14.3906054	0	1	1.7020551	2	12	1.2588139	2.8001733	
Waluigi	1	25.5919%	2	6	10.4958063	15	20	5.3210683	26	72.9987545	82.6176118	92	141	13.8017988	0	26.6787733	36.3893021	42.9984295	152	14.873255	0	1	2.2266874	3	11	1.4186868	2.5285657	
Waluigi	2	9.48342%	4	11	13.9893418	17.999055	20	4.2216855	31	85	96.3010855	106.9999593	161	15.7880476	0	25.319948	35.6698259	42.4381959	140	14.9791656	0	1.7924615	2.6052985	3.998998	13	1.5107051	2.2976416	
Waluigi	3	2.27678%	5	13	15.7736128	19	20	3.3675286	44	97	109.2997128	121	173	17.1860368	1	24	35.1695992	42	137	15.2595555	0	2	2.8456504	4	11	1.5465014	2.1461186	
Waluigi	4	0.574%	6	15	16.798885	19	20	2.7995094	62	110.2996965	123.6691638	136.509192	196	18.666706	3	23	33.8776307	41.3768081	143	15.8247328	0	2	2.9113937	4	11	1.5593896	2.1079443	
