Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Hammer Bro	0	57.358%	1	1	1	1	1	0	21	49	55.9726978	62	92	9.5832102	29	70	83.5738694	93.985072	201	19.5481501	0	4	5.0813139	6.1788732	13	2.0620993	2.7964015	
Hammer Bro	4	0.298%	13	17	18.1275168	20	20	1.7038787	70	94	105.5771812	119	136	15.5637598	37	70	84.2483221	94	158	21.0173805	3	6	8.0201342	10	14	2.5049476	1.9463087	
Hammer Bro	3	2.2%	10	15.19	17.0960769	19	20	2.4583758	48	81.9166667	91.5645455	101	138	14.7813278	34	72.4	86.3590909	97.25	201	19.6944653	1	6	7.5372727	9	15	2.1774614	1.9309091	
Hammer Bro	2	9.862%	7	12.5543767	15.1414239	18	20	3.4830704	34	71	80.4619753	90.1744108	127	14.1149036	31	74	87.7213547	99	201	20.1256	0	6	7.120868	9	14	2.1416083	2.0809166	
Hammer Bro	1	30.282%	4	7	11.2632616	15	20	4.826094	21	60	69.1034938	78	115	12.9110004	28	74	88.3935671	100	242	20.6789737	0	5	6.321313	8	14	2.0429606	2.3628558	
Koopa	0	26.53%	1	1	1	1	1	0	28	59	68.7055409	78	132	13.9219727	19	73.8940085	89.7068979	103.2895955	216	23.261561	0	4	5.6718432	7	14	2.2247373	2.5788918	
Koopa	4	0.766%	12	17	17.921671	20	20	2.0551471	67	104	115.4255875	127	174	18.5840571	32	63	75.2924282	85	152	18.4370532	1	6	7.2741514	9	13	2.241441	2.0861619	
Koopa	3	5.758%	8	15	16.6879215	19	20	2.7614265	53	89.8566667	102.0649531	113.4770115	163	17.3330057	23	65	78.2486975	89.226601	170	19.8053039	0	5.57	7.0802362	9	15	2.2593609	2.1184439	
Koopa	2	24.022%	6	12	14.584561	18	20	3.6909611	37	78.4527923	90.5956207	102	162	17.0403903	21	67.0700118	81.6471568	93.7182773	209	20.8982068	0	5	6.7397386	8	16	2.2267667	2.2198818	
Koopa	1	42.924%	4	6	10.1640397	14	20	4.7082097	31	67	78.3617091	88.8657578	143	15.5641363	15	70	85.1548318	98	220	22.062686	0	5	6.163871	8	16	2.2237259	2.4144069	
