Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Mario	0	55.06985%	1	1	1	1	1	0	36	65	69.5714588	74	103	7.1378733	0	27.9990619	42.2929815	54.9987003	176	19.2781952	0	1	1.6795306	2	10	1.2025313	2.9740139	
Monty Mole	1	30.32075%	2	6	10.4166708	14.9999927	20	5.2761752	27	71	79.7779705	88	132	12.2557547	0	26.9992199	42.3576923	55.8944005	168	20.7073883	0	1	2.3197942	3	11	1.4485182	2.5046643	
Monty Mole	2	11.4277%	4	11	14.0785039	17.9858129	20	4.1096209	30	83	93.1711981	102.9991498	146	14.3002729	0	24	39.4489136	52.760334	163	20.5031207	0	2	2.7555414	4	12	1.5634188	2.2449924	
Monty Mole	3	3.0585%	5	14	15.957425	19	20	3.2306295	53	95.3537233	106.4579532	117	166	15.7621806	0	21.9974423	37.3105934	50.4671384	146	20.2641579	0	2	3.0345921	4	12	1.6121109	2.0871179	
Monty Mole	4	0.6984%	6	15.7372336	17.125	19	20	2.6073151	61	109	121.0341495	132.9048174	179	17.0251539	0	19.8852694	35.053551	47.895888	138	20.0380686	0	2	3.1960195	4	11	1.6448595	2.0260596	
Monty Mole	0	54.49465%	1	1	1	1	1	0	19	60	65.856607	72	103	8.8223702	0	31.9226272	46.7008605	59.9998973	174	20.826475	0	1	1.7703224	2.9967628	10	1.2574619	2.8399347	
Normal Dice	1	34.7002%	2	6	10.3584768	14.8648276	20	5.1917004	38	74.9997532	82.8713826	90.9964599	132	11.3427821	0	27.9981312	44.2407681	57.9980541	171	21.7293749	0	2	2.8025919	4	12	1.5932009	2.1616028	
Normal Dice	2	12.04275%	4	11	14.0288673	17.7250607	20	4.1128971	47	86	95.8978099	105	149	13.6384904	0	24	40.5998921	54.0845009	174	21.4058745	0	2	3.2365033	4	11	1.6712334	1.9389757	
Normal Dice	3	3.49515%	5	14	15.9055068	19	20	3.2326679	57	97.9978112	108.7238888	119	163	15.167591	0	22.9201835	38.6183139	51.9978026	151	21.0171978	0	2	3.4370914	4.9749758	12	1.7005445	1.8424674	
Normal Dice	4	0.8422%	7	15.8608374	17.113156	19	20	2.5498395	70	111.2449664	122.9795773	134	181	16.5095393	0	20	36.2134291	49.5972222	143	20.8715095	0	2	3.5670862	5	12	1.7279189	1.7910829	
Normal Dice	0	48.9197%	1	1	1	1	1	0	35	64	69.5387032	74.9989014	102	7.6112066	0	34.5792789	50.4002702	64.9911774	174	22.1280279	0	1	2.2433335	3	11	1.4256127	2.4547023	
Peach	1	39.1667%	2	7	11.0174637	15	20	5.0558119	31	70.3749263	78.6415258	86.89397	130	11.6216293	0	26.9973466	42.027794	54.996951	171	20.569236	0	1	2.5514966	3.5855496	11	1.523735	2.3243036	
Peach	2	13.45305%	4	11	14.3805878	18	20	3.9782815	40	82.7946042	92.220489	101.5165217	147	13.6806677	0	23.5719934	39.0375751	51.9938952	180	20.4983246	0	2	3.0031443	4	12	1.6121735	2.0738234	
Peach	3	3.26845%	5	14	16.1317467	19	20	3.1480737	54	94.2696287	105.0912359	115.2425313	170	15.2113886	0	21.84338	36.9162906	49.8730847	141	20.2284456	0	2	3.2546314	4	12	1.6572785	1.9517661	
Peach	4	0.71495%	7	16	17.2461711	19	20	2.4978273	63	108	119.6314428	131	181	16.463464	0	19.6262201	35.1337156	47.7153243	138	20.1432459	0	2	3.4043639	4	10	1.679177	1.8873348	
Peach	0	43.39685%	1	1	1	1	1	0	24	60	65.7174449	72	100	8.5144026	0	30.6719923	45.4750483	58.7725622	174	20.6170553	0	1	1.992254	3	12	1.3717103	2.6603694	
Pom Pom	1	25.53445%	2	5	9.8995294	14	20	5.2094811	21	70.1973566	79.4507381	88	156	13.0839156	0	22.0035236	36.8371592	48.9827538	160	19.3302182	0	1	2.4079136	3	11	1.442506	2.5235907	
Pom Pom	2	9.3139%	3	11	14.2569994	17.9941907	20	3.9316958	39	83	92.8746605	102.1889008	162	14.3609996	0	20.8339425	34.7615553	46.7641741	155	18.8561923	0	2	2.8089307	4	11	1.5296057	2.2643952	
Pom Pom	3	2.90985%	4	14	15.922938	19	20	3.1660943	48	93.9945585	104.808186	115	176	15.7727777	0	18.9048297	32.9318522	44.8522117	135	18.7029745	0	2	2.9442239	4	11	1.5577113	2.1888413	
Pom Pom	4	0.79885%	6	15	17.0217187	19	20	2.5836141	61	106	118.3412405	129.9005102	189	17.3336379	0	17.9385793	31.6376041	43	130	18.4120967	0	2	3.0341115	4	11	1.5648628	2.1418289	
Pom Pom	0	61.44295%	1	1	1	1	1	0	26	59.9978093	66.6720852	73.9974282	124	10.3736852	0	28.9997845	43.3666303	55.9999465	176	19.8494289	0	1	1.7347271	2.4273471	11	1.2757812	2.9194415	
Rosalina	1	24.51545%	2	7.9987753	11.7266279	16	20	4.8809164	17	58.9971867	68.9008727	78.7073169	143	14.5492894	0	34.2004796	50.3446786	64.9912311	170	22.2564276	0	1	2.1687772	3	11	1.4027918	2.54071	
Rosalina	2	7.25055%	3	12	14.9270212	18	20	3.7833163	27	71	82.6040369	93.2018535	157	16.3198199	0	31.9309172	48.0838212	62.9527155	171	22.3813389	0	1.6287918	2.608009	4	11	1.5215319	2.2667522	
Rosalina	3	1.5292%	5	14	16.3068594	19	20	3.0872411	41	83	95.9018441	108	169	17.9216818	0	28.2960292	45.0763471	59.7911993	153	22.2678484	0	2	2.8979532	4	11	1.5897851	2.117447	
Rosalina	4	0.401%	6	16	17.196384	19	20	2.5872721	53	97	110.7644638	124	190	19.7327218	0	28	44.6633416	59.8139098	145	22.211753	0	2	2.9971322	4	10	1.6068329	2.0427681	
Rosalina	0	66.3038%	1	1	1	1	1	0	5	47	55.6563809	63.996974	120	12.1619888	0	38.0987141	53.4940592	67.8976903	185	21.6032658	0	1	1.6547317	2	10	1.2204353	2.8567752	
Shy Guy	1	25.98845%	4	7	10.7699436	14.9971854	20	4.8396984	33	71.9975295	79.0504551	86.8232735	110	10.3258855	0	23.9959741	37.6922402	49.9362828	143	18.6695398	0	1	2.2130081	3	9	1.2862168	2.6173165	
Shy Guy	2	12.8864%	6	11	13.8704219	17	20	4.1480088	43	83	92.2182883	101	134	12.8575548	0	19.986291	33.2973445	44.9750366	144	17.8898889	0	2	2.5610411	3	10	1.4010456	2.389267	
Shy Guy	3	2.804%	8	14	16.0241694	19	20	3.1765926	59	95.9652052	105.5835949	115.6908348	150	13.9687853	0	16.9751196	30.3131598	41.5741749	127	17.473176	0	2	2.8466833	4	10	1.4472894	2.2193117	
Shy Guy	4	0.58665%	9	16	17.2858604	19	20	2.3967154	60	110	120.1455723	130.5036599	164	14.4820145	0	16	28.7449075	39.662263	111	17.1452141	0	2	2.9783517	4	10	1.4873684	2.1508566	
Shy Guy	0	57.7345%	1	1	1	1	1	0	28	60	66.0570889	72	80	6.7750954	0	29.1680013	43.6650521	56.442879	160	19.6923917	0	0.9991369	1.4190406	2	9	1.1719669	3.1021815	
Waluigi	1	26.4258%	2	6	10.7711253	15	20	5.1193718	26	72.9983606	82.1738604	91.389549	138	13.626351	0	25.9994621	42.353836	55.9997389	164	21.734196	0	2	3.48173	4	11	1.5169342	1.6515375	
Waluigi	2	10.10625%	3	11	14.276545	18	20	4.0386126	35	84.9775775	95.5550278	106	155	15.4156074	0	23.9403626	39.891572	53.5543812	158	21.4489219	0	3	3.9102041	5	12	1.5728843	1.467666	
Waluigi	3	2.46515%	5	14	16.0659107	19	20	3.1897144	52	96.9929797	108.8309028	120.0108599	171	16.8079353	0	21.9976245	38.0302416	51.4451375	162	21.3119539	0	3	4.1689552	5	11	1.5902914	1.3726142	
Waluigi	4	0.61705%	7	15	17.0555871	19	20	2.618953	63	110.3488248	123.2368528	135.8551884	190	18.1188101	0	20.0059163	36.9227777	50.7570306	136	21.4254774	0	3	4.2644842	5	11	1.5982205	1.3370878	
Waluigi	0	60.38575%	1	1	1	1	1	0	18	62	69.5913498	77	118	10.9465308	0	29.9927482	45.7014999	59.680742	169	21.7796553	0	2	2.9779037	4	11	1.4032199	1.8950928	
Wario	1	42.0447%	2	3	6.347472	8.9998604	20	4.7937966	24	88.2982357	99.0023963	110	152	15.7827276	0	14.9993409	27.3141323	36.9990953	143	16.3922994	0	1	2.3897245	3	12	1.5114599	2.5782179	
Wario	2	23.3964%	4	9	12.8298545	16.4377425	20	4.333733	34	101	112.1381324	123	172	16.2896023	0	13.9930904	25.8946996	35.4719034	135	16.1286239	0	2	2.7983707	4	12	1.5833787	2.3159097	
Wario	3	7.1062%	5	13	15.5800631	18	20	3.351113	56	113.680935	125.0442923	136.9487725	190	17.0677638	0	13.5437088	25.6935915	35.0322939	126	16.2266363	0	2	3.0404365	4	12	1.6150942	2.1648771	
Wario	4	1.97195%	6	15	16.7580821	19	20	2.817104	58	126.3123206	138.6086615	150.9685936	210	18.087257	0	12	24.179391	33.6447052	124	16.2633408	0	2	3.0486828	4	12	1.6049422	2.1651157	
Wario	0	25.48075%	1	1	1	1	1	0	18	72	78.5152478	89.9990617	120	12.8998618	0	17.9887039	29.8132531	39.5936138	146	16.5526432	0	1	1.5091805	2	9	1.2517956	3.124545	
Yoshi	1	22.5532%	2	6.9945326	11.013946	15	20	5.1095506	22	66	75.4803731	84.3738046	137	13.2086905	0	28.9951118	45.1381201	58.9991932	170	21.9285702	0	1.989933	2.6795488	4	12	1.575	2.2193879	
Yoshi	2	8.1001%	4	11.9836034	14.4714231	18	20	3.9333934	36	78	88.8236318	99	156	15.0302573	0	26	42.3703349	55.9964852	173	21.586886	0	2	3.1210479	4	12	1.6482928	1.9763151	
Yoshi	3	1.8656%	5	14	16.1876041	19	20	3.0945245	47	90	101.8127412	113	170	16.3845896	0	23.8179475	39.8132236	53.2632107	143	21.2454524	0	2	3.4078313	4.6931993	10	1.6896687	1.8384702	
Yoshi	4	0.4763%	7	16	17.117363	19	20	2.5700104	61	103.1057331	115.595738	128	181	17.8806497	0	22.2683196	38.5387361	52.0380573	133	21.3408626	0	2	3.4910771	5	11	1.7114042	1.8049549	
Yoshi	0	67.0048%	1	1	1	1	1	0	18	55.9974379	62.8716383	70	116	10.4962937	0	34.1141648	49.6635338	63.5840176	171	21.5496263	0	1	2.1587125	3	12	1.415738	2.5003776	
