Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Normal Dice	4	11.96%	5	14	16.0571906	19	20	3.2220613	75	116.8571429	129.1227425	142.1817043	191	18.4783336	8	37	49.3765886	58.6816609	141	16.8883602	0	3	4.5055184	6	11	1.7894534	1.8700669	
Normal Dice	3	19.604%	4	12	14.5811684	18	20	3.8912436	59	101.7095126	112.6533361	123.0976158	165	15.8530027	11	40	51.8811467	61	165	16.9042714	0	3	3.8392165	5	11	1.756168	2.1610896	
Normal Dice	2	30.544%	3	8	11.9726605	16	20	4.6432107	50	89	98.9876244	109	145	14.0960111	9	41.8947904	53.4755762	62.7857915	153	16.8131289	0	2	3.1796752	4	11	1.6586474	2.4771477	
Normal Dice	1	28.512%	1	3	7.0111234	10	20	5.0913665	47	76	84.4911616	92.9896056	127	11.6766879	11	43.6055169	55.6122334	65	148	17.2401024	0	2	2.6321549	4	9	1.4994626	2.7410915	
Peach	0	10.408%	1	1	1	1	1	0	32	60	65.1660261	71.2602041	96	8.5917367	9	38	50.9581091	60.8590226	140	18.5786902	0	1	2.0122982	3	8	1.3119516	3.0403536	
Peach	4	13.126%	5	14	15.9097973	19	20	3.2706313	71	115.1514668	127.4238915	139.7729592	179	17.7322199	3	35.5768495	48.0362639	57.6443381	138	17.8654347	0	3	4.3783331	6	11	1.8096024	1.9416425	
Peach	3	19.956%	4	11.0979908	14.366846	18	20	3.9388652	56	100.402439	111.384546	122.0589351	173	15.8042289	3	37.6922414	50.1525356	59.8100693	157	17.9744029	0	2	3.7049509	5	10	1.7734308	2.2339146	
Peach	2	30.69%	3	8	11.6124945	15	20	4.6633448	43	87	97.2338221	107.5353261	148	14.7998244	7	39	51.8001303	61.8496767	151	18.1656761	0	2	3.0412512	4	11	1.6350448	2.5383513	
Peach	1	25.82%	1	2	6.2486383	9	20	5.0220797	38	73	82.0408211	91.4366045	120	12.8592798	6	39.5103393	52.5020914	62.6357724	185	18.459291	0	1	2.4949651	3	8	1.4894198	2.8037955	
Pom Pom	0	21.54%	1	1	1	1	1	0	27	58	65.8094708	73	110	10.8391679	9	42	58.7938719	71.8363396	193	22.8679598	0	1	2.1777159	3	8	1.3766137	2.9032498	
Pom Pom	4	9.652%	6	14	15.9044758	19	20	3.2628008	66	115.9698217	128.1118939	141	197	18.8173742	10	41.6680384	58.014712	70.5730259	158	22.1956132	0	3	4.6249482	6	12	1.9113787	1.8176544	
