Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Luigi	0	41.978%	1	1	1	1	1	0	20	61	69.1854305	77	112	11.7202334	6	33	42.1369289	47.707856	128	14.0685018	0	1	2.0371623	3	8	1.3335341	2.4429463	
Luigi	4	0.886%	6	14	16.1376975	19	20	3.1774461	73	111	126.2799097	142	188	21.5227997	6	24	35.3724605	43	110	15.112486	0	2	3.2595937	4	10	1.6091911	1.9413093	
Luigi	3	3.184%	5	13	15.5872236	19	20	3.5492511	61	98.9591837	111.6463568	123	175	18.0683706	6	27	38.0678392	46	115	15.7509407	0	2	3.258794	4	9	1.6183187	1.9522613	
Luigi	2	13.35%	4	10.4933333	13.756946	18	20	4.4325595	46	87	98.108764	109.5691964	156	16.5972744	6	28	38.2127341	45	138	14.7851323	0	2	3.058427	4	9	1.5888758	2.037603	
Luigi	1	40.602%	2	5	9.8352004	14	20	5.363358	35	73.6002574	83.6317915	93.7733957	132	14.5156005	6	29.7983218	39.1492537	45	128	14.7901662	0	2	2.6083444	3.8967328	9	1.4716162	2.2510221	
Mario	0	46.3%	1	1	1	1	1	0	35	65	69.7441037	74.8241042	98	7.2063089	6	29	38.2385745	44.4307692	125	14.4073076	0	1	1.9356371	3	8	1.3148446	2.6087257	
Mario	4	0.968%	9	15	16.6528926	19	20	2.7165265	85	115	126.7210744	138	170	16.3257987	3	21	33.2210744	43	99	15.6016624	0	2	3.3202479	4	8	1.6092203	1.9194215	
Mario	3	3.87%	6	13	15.3207937	18	20	3.532467	69	102	112.8930233	124	153	15.4959836	3	24	35.1751938	42.5277778	109	15.7711608	0	2	3.2723514	4	9	1.6054608	1.9658915	
Mario	2	13.95%	4	9	12.9032361	17	20	4.6571745	52	90	99.5647312	109.7412281	142	14.1251474	6	26.0503827	36.8797133	44.1479592	120	15.3989809	0	2	2.9632975	4	11	1.5713658	2.1313262	
Mario	1	34.912%	2	3.9959697	8.5632775	13	20	5.4971839	44	77	85.4670027	94	127	11.7604094	6	27	37.8669225	44.8777873	130	15.1248582	0	1.4683794	2.5652498	3.5234234	9	1.4773279	2.3406852	
Monty Mole	0	52.302%	1	1	1	1	1	0	27	60	65.9740354	72	101	8.8218604	3	28.711811	38.1915797	44	130	14.6082702	0	1	1.9176705	3	8	1.3138186	2.6505679	
Monty Mole	4	0.742%	7	15	16.7008086	19	20	2.8979916	67	111	123.7816712	135	179	17.9470106	10	25	36.148248	44	99	14.5675161	0	2	3.4231806	5	8	1.7082018	1.8867925	
Monty Mole	3	3.24%	6	13	15.4736313	19	20	3.5974184	63	97	108.9067901	121	161	16.6075047	8	27	37.5746914	45	112	15.1723425	0	2	3.1141975	4	9	1.5904564	2.0154321	
Monty Mole	2	12.036%	4	10	13.3783244	17	20	4.5113261	44	84.9835165	95.1975739	105.7794643	142	15.0344574	4	28	39.0446992	47	122	15.6094373	0	2	2.9313725	4	9	1.5572949	2.1174809	
Monty Mole	1	31.68%	2	4	9.4636672	14	20	5.5628813	35	72	80.9890783	90	123	12.7646804	7	29.3252736	39.6183712	46.741581	133	15.065698	0	1	2.4893308	3	9	1.4858805	2.357702	
Normal Dice	0	47.342%	1	1	1	1	1	0	41	64.6969267	69.6404461	75	100	7.5648097	6	30.4394213	40.3508513	46.4530904	128	14.3632001	0	1	2.0255587	3	8	1.3341531	2.5367327	
Normal Dice	4	0.824%	8	15	16.7330097	19	20	2.8670505	72	114	126.0097087	137	181	17.0907033	6	23	34.4951456	42	104	17.2293911	0	2	3.3640777	4	9	1.6245898	1.9320388	
Normal Dice	3	3.496%	6	13	15.4907407	18.12	20	3.5180628	69	100	111.4559497	123	161	15.8484962	6	24.546875	35.6481693	43	115	15.7632771	0	2	3.1882151	4	9	1.6322475	2.0194508	
Normal Dice	2	13.042%	4	10	13.4020274	17	20	4.481771	58	87.9196429	97.9823647	108	145	14.3601184	3	27	36.9529213	44	117	15.259251	0	2	2.9952461	4	10	1.571037	2.1016715	
Normal Dice	1	35.296%	2	4	9.5396711	14	20	5.5059928	46	75.6080225	83.944413	92.1034804	123	11.8077502	6	28.8344828	38.5596668	45	126	15.0120667	0	1.0429048	2.5588169	3.5435897	10	1.4830362	2.3275159	
Peach	0	43.636%	1	1	1	1	1	0	28	60	66.0224585	72	96	8.428725	3	24	32.8384362	38.8019824	125	14.0446714	0	1	1.8315611	3	9	1.318268	2.7124393	
Peach	4	0.902%	9	15	16.8115299	19	20	2.814667	74	112	123.4035477	134	167	16.2918609	6	22	32.5964523	39	103	15.3390762	0	2	3.097561	4	8	1.6282616	2.1019956	
Peach	3	3.802%	6	13	15.565051	18.5289855	20	3.4703584	62	96.9074074	108.3408732	119.7623457	153	15.8375019	3	24	34.499737	41.0771605	117	15.7502745	0	2	3.0825881	4	9	1.5508281	2.0757496	
Peach	2	14.716%	4	10	13.438414	17	20	4.4048315	50	85	94.9980973	105	140	14.4311356	3	25	35.4230769	42.1383929	120	15.2825787	0	2	2.7957325	4	9	1.5413123	2.2072574	
